gene1	gene2	SP
YQE_00884	YQE_07051	0.992
YQE_11733	YQE_12480	0.992
YQE_06315	YQE_00863	0.992
YQE_06351	YQE_02289	0.992
YQE_01644	YQE_02289	0.992
YQE_08340	YQE_00863	0.992
YQE_04218	YQE_01221	0.992
YQE_04056	YQE_01235	0.991
YQE_07056	YQE_09586	0.991
YQE_07785	YQE_01818	0.991
YQE_00469	YQE_00516	0.991
YQE_02126	YQE_09914	0.991
YQE_04698	YQE_01398	0.991
YQE_12729	YQE_07678	0.991
YQE_11700	YQE_08338	0.991
YQE_11700	YQE_01572	0.991
YQE_11700	YQE_00037	0.991
YQE_11700	YQE_01911	0.991
YQE_11700	YQE_03562	0.991
YQE_01079	YQE_00207	0.991
YQE_12337	YQE_00413	0.991
YQE_04917	YQE_02781	0.991
YQE_01487	YQE_05173	0.991
YQE_07456	YQE_06808	0.991
YQE_04220	YQE_05173	0.991
YQE_04220	YQE_05175	0.991
YQE_04220	YQE_10577	0.991
YQE_04220	YQE_02781	0.991
YQE_07273	YQE_00018	0.991
YQE_00292	YQE_04530	0.991
YQE_05175	YQE_05176	0.991
YQE_05176	YQE_00223	0.991
YQE_00283	YQE_02876	0.991
YQE_01196	YQE_04713	0.991
YQE_05880	YQE_06253	0.991
YQE_00465	YQE_02760	0.991
YQE_03633	YQE_00641	0.991
YQE_00854	YQE_00311	0.991
YQE_05114	YQE_01501	0.991
YQE_07676	YQE_01502	0.991
YQE_00893	YQE_02861	0.991
YQE_00373	YQE_01137	0.991
YQE_04644	YQE_12893	0.991
YQE_02876	YQE_01289	0.991
YQE_05615	YQE_05616	0.991
YQE_05615	YQE_05618	0.991
YQE_05615	YQE_05619	0.991
YQE_03686	YQE_00170	0.99
YQE_02175	YQE_00044	0.99
YQE_03879	YQE_08468	0.99
YQE_07467	YQE_08468	0.99
YQE_06572	YQE_06004	0.99
YQE_08758	YQE_08468	0.99
YQE_08792	YQE_08468	0.99
YQE_08194	YQE_08468	0.99
YQE_01292	YQE_08468	0.99
YQE_02675	YQE_08468	0.99
YQE_05189	YQE_08468	0.99
YQE_00767	YQE_08468	0.99
YQE_01223	YQE_08468	0.99
YQE_02257	YQE_08468	0.99
YQE_07652	YQE_08468	0.99
YQE_06954	YQE_08468	0.99
YQE_05662	YQE_08468	0.99
YQE_04648	YQE_08468	0.99
YQE_11555	YQE_08468	0.99
YQE_08468	YQE_12119	0.99
YQE_07056	YQE_12326	0.988
YQE_07056	YQE_06605	0.988
YQE_07060	YQE_09000	0.988
YQE_08173	YQE_06834	0.988
YQE_08183	YQE_08417	0.988
YQE_01078	YQE_01079	0.988
YQE_01078	YQE_01080	0.988
YQE_10397	YQE_04225	0.988
YQE_00457	YQE_05173	0.988
YQE_00457	YQE_05175	0.988
YQE_03341	YQE_00836	0.988
YQE_12694	YQE_13007	0.988
YQE_09560	YQE_05175	0.988
YQE_12600	YQE_08687	0.988
YQE_11405	YQE_00283	0.988
YQE_06590	YQE_00354	0.988
YQE_12326	YQE_06605	0.988
YQE_08824	YQE_05169	0.988
YQE_08824	YQE_04856	0.988
YQE_04793	YQE_09196	0.988
YQE_00205	YQE_02861	0.988
YQE_05478	YQE_03840	0.988
YQE_08219	YQE_00863	0.988
YQE_08233	YQE_03444	0.988
YQE_01487	YQE_05176	0.988
YQE_01487	YQE_10577	0.988
YQE_11637	YQE_04644	0.988
YQE_06873	YQE_02861	0.988
YQE_10809	YQE_09868	0.988
YQE_02412	YQE_01501	0.988
YQE_05704	YQE_08858	0.988
YQE_00505	YQE_08629	0.988
YQE_02899	YQE_01471	0.988
YQE_01403	YQE_02828	0.988
YQE_04779	YQE_01260	0.988
YQE_00207	YQE_05066	0.988
YQE_04220	YQE_00223	0.988
YQE_04185	YQE_01099	0.988
YQE_00788	YQE_02664	0.988
YQE_00395	YQE_00283	0.988
YQE_00716	YQE_02408	0.988
YQE_05127	YQE_05128	0.988
YQE_05173	YQE_00343	0.988
YQE_05175	YQE_00343	0.988
YQE_00283	YQE_01289	0.988
YQE_00285	YQE_00560	0.988
YQE_07792	YQE_12818	0.988
YQE_10577	YQE_02781	0.988
YQE_02057	YQE_02058	0.988
YQE_04068	YQE_04530	0.988
YQE_09459	YQE_00615	0.988
YQE_12893	YQE_05068	0.988
YQE_01227	YQE_03014	0.987
YQE_01790	YQE_00988	0.987
YQE_07380	YQE_06391	0.987
YQE_03643	YQE_12475	0.985
YQE_03735	YQE_06314	0.985
YQE_03735	YQE_12107	0.985
YQE_02269	YQE_01233	0.985
YQE_01078	YQE_05066	0.985
YQE_00457	YQE_04220	0.985
YQE_00457	YQE_05176	0.985
YQE_00457	YQE_02458	0.985
YQE_01515	YQE_03569	0.985
YQE_03148	YQE_05175	0.985
YQE_03148	YQE_00223	0.985
YQE_04936	YQE_06314	0.985
YQE_04936	YQE_12107	0.985
YQE_04951	YQE_07678	0.985
YQE_04951	YQE_02876	0.985
YQE_03353	YQE_10691	0.985
YQE_05033	YQE_02563	0.985
YQE_12729	YQE_07618	0.985
YQE_12729	YQE_08903	0.985
YQE_12754	YQE_06834	0.985
YQE_04159	YQE_00486	0.985
YQE_09560	YQE_01487	0.985
YQE_09560	YQE_01502	0.985
YQE_12590	YQE_04217	0.985
YQE_12600	YQE_00443	0.985
YQE_11405	YQE_01289	0.985
YQE_06288	YQE_06314	0.985
YQE_06288	YQE_12107	0.985
YQE_06314	YQE_10729	0.985
YQE_06314	YQE_01102	0.985
YQE_06314	YQE_08744	0.985
YQE_06314	YQE_08245	0.985
YQE_06314	YQE_00766	0.985
YQE_06314	YQE_06742	0.985
YQE_06314	YQE_02259	0.985
YQE_06314	YQE_03162	0.985
YQE_06314	YQE_12518	0.985
YQE_06314	YQE_12932	0.985
YQE_06314	YQE_01985	0.985
YQE_06314	YQE_08467	0.985
YQE_06314	YQE_12107	0.985
YQE_06322	YQE_07880	0.985
YQE_01079	YQE_01080	0.985
YQE_03879	YQE_07303	0.985
YQE_03879	YQE_03852	0.985
YQE_03879	YQE_02288	0.985
YQE_03879	YQE_06507	0.985
YQE_03879	YQE_09887	0.985
YQE_10684	YQE_01853	0.985
YQE_10729	YQE_12107	0.985
YQE_07467	YQE_07303	0.985
YQE_07467	YQE_03852	0.985
YQE_07467	YQE_02288	0.985
YQE_07467	YQE_06507	0.985
YQE_07467	YQE_09887	0.985
YQE_06546	YQE_00848	0.985
YQE_06017	YQE_05985	0.985
YQE_00274	YQE_03223	0.985
YQE_12420	YQE_05954	0.985
YQE_01102	YQE_12107	0.985
YQE_08744	YQE_12107	0.985
YQE_08758	YQE_07303	0.985
YQE_08758	YQE_03852	0.985
YQE_08758	YQE_02288	0.985
YQE_08758	YQE_06507	0.985
YQE_08758	YQE_09887	0.985
YQE_08792	YQE_07303	0.985
YQE_08792	YQE_03852	0.985
YQE_08792	YQE_02288	0.985
YQE_08792	YQE_06507	0.985
YQE_08792	YQE_09887	0.985
YQE_08824	YQE_05456	0.985
YQE_03603	YQE_08687	0.985
YQE_05478	YQE_11637	0.985
YQE_05478	YQE_05068	0.985
YQE_04914	YQE_04061	0.985
YQE_04914	YQE_08503	0.985
YQE_04917	YQE_05176	0.985
YQE_04918	YQE_04919	0.985
YQE_04918	YQE_04593	0.985
YQE_08194	YQE_07303	0.985
YQE_08194	YQE_03852	0.985
YQE_08194	YQE_02288	0.985
YQE_08194	YQE_06507	0.985
YQE_08194	YQE_09887	0.985
YQE_08245	YQE_12107	0.985
YQE_06605	YQE_06614	0.985
YQE_11637	YQE_03840	0.985
YQE_09600	YQE_10203	0.985
YQE_06873	YQE_06874	0.985
YQE_07398	YQE_12808	0.985
YQE_01292	YQE_07303	0.985
YQE_01292	YQE_03852	0.985
YQE_01292	YQE_02288	0.985
YQE_01292	YQE_06507	0.985
YQE_01292	YQE_09887	0.985
YQE_06439	YQE_01818	0.985
YQE_01952	YQE_01997	0.985
YQE_08306	YQE_05136	0.985
YQE_08985	YQE_07827	0.985
YQE_00207	YQE_01080	0.985
YQE_04220	YQE_05176	0.985
YQE_04220	YQE_00343	0.985
YQE_07303	YQE_02675	0.985
YQE_07303	YQE_05189	0.985
YQE_07303	YQE_00767	0.985
YQE_07303	YQE_01223	0.985
YQE_07303	YQE_02257	0.985
YQE_07303	YQE_07652	0.985
YQE_07303	YQE_06954	0.985
YQE_07303	YQE_05662	0.985
YQE_07303	YQE_04648	0.985
YQE_07303	YQE_11555	0.985
YQE_07303	YQE_08468	0.985
YQE_07303	YQE_12119	0.985
YQE_09472	YQE_00283	0.985
YQE_01881	YQE_10476	0.985
YQE_00788	YQE_01441	0.985
YQE_02675	YQE_03852	0.985
YQE_02675	YQE_02288	0.985
YQE_02675	YQE_06507	0.985
YQE_02675	YQE_09887	0.985
YQE_00354	YQE_02878	0.985
YQE_01535	YQE_01534	0.985
YQE_11223	YQE_09868	0.985
YQE_01385	YQE_03230	0.985
YQE_05169	YQE_01290	0.985
YQE_05173	YQE_05175	0.985
YQE_05173	YQE_10577	0.985
YQE_05173	YQE_00223	0.985
YQE_05175	YQE_10577	0.985
YQE_05175	YQE_10078	0.985
YQE_05176	YQE_00343	0.985
YQE_05189	YQE_03852	0.985
YQE_05189	YQE_02288	0.985
YQE_05189	YQE_06507	0.985
YQE_05189	YQE_09887	0.985
YQE_00766	YQE_12107	0.985
YQE_00767	YQE_03852	0.985
YQE_00767	YQE_02288	0.985
YQE_00767	YQE_06507	0.985
YQE_00767	YQE_09887	0.985
YQE_01544	YQE_04715	0.985
YQE_00285	YQE_00426	0.985
YQE_03852	YQE_01223	0.985
YQE_03852	YQE_02257	0.985
YQE_03852	YQE_07652	0.985
YQE_03852	YQE_06954	0.985
YQE_03852	YQE_05662	0.985
YQE_03852	YQE_04648	0.985
YQE_03852	YQE_11555	0.985
YQE_03852	YQE_08468	0.985
YQE_03852	YQE_12119	0.985
YQE_02965	YQE_00798	0.985
YQE_07852	YQE_00385	0.985
YQE_02288	YQE_01223	0.985
YQE_02288	YQE_02257	0.985
YQE_02288	YQE_07652	0.985
YQE_02288	YQE_06954	0.985
YQE_02288	YQE_05662	0.985
YQE_02288	YQE_04648	0.985
YQE_02288	YQE_11555	0.985
YQE_02288	YQE_08468	0.985
YQE_02288	YQE_12119	0.985
YQE_07792	YQE_01858	0.985
YQE_03329	YQE_09821	0.985
YQE_01223	YQE_06507	0.985
YQE_01223	YQE_09887	0.985
YQE_04540	YQE_11005	0.985
YQE_10577	YQE_08443	0.985
YQE_07676	YQE_07678	0.985
YQE_07678	YQE_08903	0.985
YQE_07729	YQE_10054	0.985
YQE_06490	YQE_06492	0.985
YQE_06507	YQE_02257	0.985
YQE_06507	YQE_07652	0.985
YQE_06507	YQE_06954	0.985
YQE_06507	YQE_05662	0.985
YQE_06507	YQE_04648	0.985
YQE_06507	YQE_11555	0.985
YQE_06507	YQE_08468	0.985
YQE_06507	YQE_12119	0.985
YQE_06742	YQE_12107	0.985
YQE_02257	YQE_09887	0.985
YQE_02259	YQE_12107	0.985
YQE_03162	YQE_12107	0.985
YQE_00846	YQE_00110	0.985
YQE_08443	YQE_11028	0.985
YQE_07652	YQE_09887	0.985
YQE_06954	YQE_09887	0.985
YQE_00861	YQE_10956	0.985
YQE_09887	YQE_05662	0.985
YQE_09887	YQE_04648	0.985
YQE_09887	YQE_11555	0.985
YQE_09887	YQE_08468	0.985
YQE_09887	YQE_12119	0.985
YQE_04639	YQE_04640	0.985
YQE_04639	YQE_04641	0.985
YQE_04424	YQE_04425	0.985
YQE_03840	YQE_12893	0.985
YQE_03840	YQE_05068	0.985
YQE_08619	YQE_08620	0.985
YQE_12518	YQE_12107	0.985
YQE_00263	YQE_01020	0.985
YQE_12818	YQE_01858	0.985
YQE_12932	YQE_12107	0.985
YQE_00493	YQE_00925	0.985
YQE_00343	YQE_02458	0.985
YQE_01985	YQE_12107	0.985
YQE_08467	YQE_12107	0.985
YQE_10709	YQE_04218	0.984
YQE_10709	YQE_01221	0.984
YQE_01910	YQE_12002	0.984
YQE_02175	YQE_08818	0.983
YQE_01530	YQE_03484	0.982
YQE_03681	YQE_03682	0.982
YQE_03719	YQE_08478	0.982
YQE_03733	YQE_11511	0.982
YQE_01505	YQE_10690	0.982
YQE_02722	YQE_10751	0.982
YQE_03148	YQE_01487	0.982
YQE_03148	YQE_04220	0.982
YQE_03148	YQE_05176	0.982
YQE_03148	YQE_02781	0.982
YQE_04951	YQE_08903	0.982
YQE_04951	YQE_01502	0.982
YQE_03353	YQE_05117	0.982
YQE_09365	YQE_00503	0.982
YQE_02144	YQE_03257	0.982
YQE_06451	YQE_00092	0.982
YQE_09560	YQE_07676	0.982
YQE_09560	YQE_00223	0.982
YQE_11405	YQE_00366	0.982
YQE_11405	YQE_00395	0.982
YQE_11405	YQE_02876	0.982
YQE_13007	YQE_03603	0.982
YQE_13057	YQE_03893	0.982
YQE_13058	YQE_07456	0.982
YQE_08100	YQE_01328	0.982
YQE_02427	YQE_10645	0.982
YQE_12420	YQE_05386	0.982
YQE_08742	YQE_11100	0.982
YQE_08824	YQE_01290	0.982
YQE_11443	YQE_02369	0.982
YQE_11443	YQE_01020	0.982
YQE_11450	YQE_00773	0.982
YQE_03603	YQE_04441	0.982
YQE_03603	YQE_07689	0.982
YQE_04917	YQE_04918	0.982
YQE_04917	YQE_04919	0.982
YQE_04917	YQE_04220	0.982
YQE_08222	YQE_00214	0.982
YQE_08251	YQE_06704	0.982
YQE_01487	YQE_02781	0.982
YQE_10919	YQE_00395	0.982
YQE_07943	YQE_00493	0.982
YQE_08006	YQE_12551	0.982
YQE_09599	YQE_07791	0.982
YQE_08329	YQE_11028	0.982
YQE_10809	YQE_09914	0.982
YQE_10831	YQE_09868	0.982
YQE_00367	YQE_12056	0.982
YQE_00250	YQE_03391	0.982
YQE_04217	YQE_08161	0.982
YQE_04217	YQE_02458	0.982
YQE_03968	YQE_03969	0.982
YQE_09472	YQE_00395	0.982
YQE_09472	YQE_02876	0.982
YQE_00780	YQE_08261	0.982
YQE_03634	YQE_00716	0.982
YQE_01080	YQE_05066	0.982
YQE_11589	YQE_03463	0.982
YQE_01013	YQE_10203	0.982
YQE_05169	YQE_04856	0.982
YQE_05176	YQE_10078	0.982
YQE_05176	YQE_02781	0.982
YQE_00283	YQE_02458	0.982
YQE_07618	YQE_07678	0.982
YQE_01447	YQE_12527	0.982
YQE_04751	YQE_09821	0.982
YQE_10249	YQE_09990	0.982
YQE_00426	YQE_00560	0.982
YQE_04856	YQE_01289	0.982
YQE_00298	YQE_00139	0.982
YQE_11474	YQE_02514	0.982
YQE_11501	YQE_06808	0.982
YQE_07797	YQE_03117	0.982
YQE_03281	YQE_09821	0.982
YQE_03281	YQE_08160	0.982
YQE_06814	YQE_05372	0.982
YQE_00159	YQE_07936	0.982
YQE_05455	YQE_02881	0.982
YQE_09821	YQE_12056	0.982
YQE_04644	YQE_03840	0.982
YQE_11267	YQE_05742	0.982
YQE_12943	YQE_12041	0.982
YQE_07092	YQE_00058	0.982
YQE_11021	YQE_11022	0.982
YQE_01227	YQE_01060	0.981
YQE_05002	YQE_07004	0.981
YQE_01047	YQE_05386	0.98
YQE_02175	YQE_00901	0.98
YQE_06314	YQE_07303	0.98
YQE_06314	YQE_03852	0.98
YQE_06314	YQE_02288	0.98
YQE_06314	YQE_06507	0.98
YQE_06314	YQE_09887	0.98
YQE_03879	YQE_12107	0.98
YQE_07467	YQE_12107	0.98
YQE_08758	YQE_12107	0.98
YQE_08792	YQE_12107	0.98
YQE_08194	YQE_12107	0.98
YQE_01292	YQE_12107	0.98
YQE_02675	YQE_12107	0.98
YQE_05189	YQE_12107	0.98
YQE_00767	YQE_12107	0.98
YQE_01223	YQE_12107	0.98
YQE_02257	YQE_12107	0.98
YQE_07652	YQE_12107	0.98
YQE_06954	YQE_12107	0.98
YQE_05662	YQE_12107	0.98
YQE_04648	YQE_12107	0.98
YQE_11555	YQE_12107	0.98
YQE_12107	YQE_12119	0.98
YQE_03637	YQE_00413	0.979
YQE_00419	YQE_05672	0.979
YQE_07056	YQE_06614	0.979
YQE_07060	YQE_04120	0.979
YQE_08167	YQE_10964	0.979
YQE_08169	YQE_08143	0.979
YQE_08173	YQE_09478	0.979
YQE_00457	YQE_03148	0.979
YQE_00457	YQE_01080	0.979
YQE_02397	YQE_02820	0.979
YQE_09922	YQE_01646	0.979
YQE_03148	YQE_12590	0.979
YQE_03148	YQE_04917	0.979
YQE_03148	YQE_00343	0.979
YQE_10137	YQE_11677	0.979
YQE_07359	YQE_12490	0.979
YQE_07363	YQE_08540	0.979
YQE_05721	YQE_04325	0.979
YQE_12754	YQE_08443	0.979
YQE_02609	YQE_09276	0.979
YQE_03912	YQE_08008	0.979
YQE_12590	YQE_01290	0.979
YQE_11775	YQE_09315	0.979
YQE_11405	YQE_07996	0.979
YQE_11405	YQE_09472	0.979
YQE_01173	YQE_02404	0.979
YQE_13014	YQE_00816	0.979
YQE_13044	YQE_09000	0.979
YQE_13054	YQE_12838	0.979
YQE_12260	YQE_00622	0.979
YQE_12261	YQE_11157	0.979
YQE_10672	YQE_10751	0.979
YQE_10672	YQE_07486	0.979
YQE_10711	YQE_06471	0.979
YQE_10771	YQE_12029	0.979
YQE_03021	YQE_00615	0.979
YQE_01646	YQE_06537	0.979
YQE_03946	YQE_00507	0.979
YQE_10416	YQE_07943	0.979
YQE_05026	YQE_05066	0.979
YQE_07487	YQE_10064	0.979
YQE_07487	YQE_10065	0.979
YQE_06590	YQE_06736	0.979
YQE_08073	YQE_08074	0.979
YQE_08123	YQE_02193	0.979
YQE_08155	YQE_04995	0.979
YQE_06017	YQE_11884	0.979
YQE_12326	YQE_06614	0.979
YQE_12337	YQE_03383	0.979
YQE_03181	YQE_00686	0.979
YQE_03425	YQE_04268	0.979
YQE_05478	YQE_04644	0.979
YQE_05478	YQE_12893	0.979
YQE_04917	YQE_10577	0.979
YQE_04917	YQE_00223	0.979
YQE_04917	YQE_04593	0.979
YQE_04923	YQE_04614	0.979
YQE_06605	YQE_12808	0.979
YQE_06609	YQE_00019	0.979
YQE_06687	YQE_09643	0.979
YQE_06704	YQE_10793	0.979
YQE_10919	YQE_00366	0.979
YQE_10919	YQE_09472	0.979
YQE_10919	YQE_12557	0.979
YQE_11649	YQE_00493	0.979
YQE_07943	YQE_05801	0.979
YQE_07943	YQE_00925	0.979
YQE_07958	YQE_12855	0.979
YQE_07996	YQE_03968	0.979
YQE_07996	YQE_03969	0.979
YQE_03863	YQE_10340	0.979
YQE_06873	YQE_00893	0.979
YQE_06874	YQE_02861	0.979
YQE_10809	YQE_11223	0.979
YQE_10809	YQE_05593	0.979
YQE_07452	YQE_02408	0.979
YQE_07452	YQE_05045	0.979
YQE_06434	YQE_10582	0.979
YQE_05704	YQE_07678	0.979
YQE_02615	YQE_00724	0.979
YQE_04217	YQE_04856	0.979
YQE_04220	YQE_05169	0.979
YQE_04220	YQE_01290	0.979
YQE_09472	YQE_05455	0.979
YQE_11054	YQE_09491	0.979
YQE_00125	YQE_07620	0.979
YQE_01506	YQE_04600	0.979
YQE_01080	YQE_04856	0.979
YQE_01080	YQE_00343	0.979
YQE_09424	YQE_09425	0.979
YQE_09494	YQE_00560	0.979
YQE_00395	YQE_12557	0.979
YQE_11183	YQE_02451	0.979
YQE_11223	YQE_09914	0.979
YQE_05151	YQE_09460	0.979
YQE_05175	YQE_01290	0.979
YQE_05175	YQE_02781	0.979
YQE_10514	YQE_12914	0.979
YQE_00564	YQE_12809	0.979
YQE_12557	YQE_01289	0.979
YQE_04828	YQE_02440	0.979
YQE_03925	YQE_11501	0.979
YQE_03925	YQE_03257	0.979
YQE_01997	YQE_05361	0.979
YQE_03230	YQE_03231	0.979
YQE_02287	YQE_10030	0.979
YQE_05116	YQE_09645	0.979
YQE_03281	YQE_07723	0.979
YQE_03298	YQE_04293	0.979
YQE_03319	YQE_12029	0.979
YQE_10552	YQE_07671	0.979
YQE_10577	YQE_00223	0.979
YQE_07678	YQE_01502	0.979
YQE_11123	YQE_11125	0.979
YQE_06818	YQE_00140	0.979
YQE_08903	YQE_01502	0.979
YQE_10454	YQE_04425	0.979
YQE_10476	YQE_07531	0.979
YQE_03966	YQE_04773	0.979
YQE_03166	YQE_09990	0.979
YQE_01799	YQE_12029	0.979
YQE_04122	YQE_05593	0.979
YQE_05454	YQE_08656	0.979
YQE_08429	YQE_11264	0.979
YQE_08443	YQE_09821	0.979
YQE_09914	YQE_09868	0.979
YQE_00223	YQE_02781	0.979
YQE_00223	YQE_02458	0.979
YQE_07012	YQE_13077	0.979
YQE_09868	YQE_05593	0.979
YQE_09868	YQE_08550	0.979
YQE_04325	YQE_01359	0.979
YQE_01137	YQE_11769	0.979
YQE_06221	YQE_02873	0.979
YQE_10420	YQE_03187	0.979
YQE_05593	YQE_05286	0.979
YQE_09048	YQE_12189	0.979
YQE_01289	YQE_02458	0.979
YQE_05234	YQE_05235	0.979
YQE_12840	YQE_12841	0.979
YQE_12855	YQE_02471	0.979
YQE_00443	YQE_08687	0.979
YQE_06328	YQE_01116	0.978
YQE_04056	YQE_10951	0.976
YQE_03676	YQE_06808	0.976
YQE_03685	YQE_12552	0.976
YQE_03733	YQE_08443	0.976
YQE_03733	YQE_03527	0.976
YQE_07056	YQE_13007	0.976
YQE_07060	YQE_03281	0.976
YQE_08167	YQE_03925	0.976
YQE_08183	YQE_09661	0.976
YQE_00457	YQE_04917	0.976
YQE_00457	YQE_10577	0.976
YQE_03148	YQE_04217	0.976
YQE_03148	YQE_10577	0.976
YQE_03148	YQE_01290	0.976
YQE_04951	YQE_12729	0.976
YQE_04951	YQE_09560	0.976
YQE_04951	YQE_07676	0.976
YQE_11993	YQE_02670	0.976
YQE_00471	YQE_03084	0.976
YQE_02125	YQE_10690	0.976
YQE_02126	YQE_05593	0.976
YQE_12694	YQE_03603	0.976
YQE_12729	YQE_13043	0.976
YQE_12729	YQE_08813	0.976
YQE_12729	YQE_07676	0.976
YQE_12777	YQE_04918	0.976
YQE_02609	YQE_10960	0.976
YQE_04159	YQE_04981	0.976
YQE_09560	YQE_05173	0.976
YQE_12590	YQE_05169	0.976
YQE_12590	YQE_06276	0.976
YQE_12590	YQE_08161	0.976
YQE_00924	YQE_12020	0.976
YQE_11760	YQE_13023	0.976
YQE_11765	YQE_04025	0.976
YQE_03045	YQE_01235	0.976
YQE_11375	YQE_03599	0.976
YQE_11375	YQE_09120	0.976
YQE_11405	YQE_10919	0.976
YQE_06283	YQE_04917	0.976
YQE_13058	YQE_06808	0.976
YQE_13058	YQE_09096	0.976
YQE_10691	YQE_02781	0.976
YQE_10700	YQE_12420	0.976
YQE_10751	YQE_07486	0.976
YQE_03021	YQE_09459	0.976
YQE_01651	YQE_02207	0.976
YQE_04458	YQE_00997	0.976
YQE_07472	YQE_09248	0.976
YQE_06546	YQE_04435	0.976
YQE_06590	YQE_02878	0.976
YQE_08106	YQE_02687	0.976
YQE_06027	YQE_06028	0.976
YQE_06453	YQE_03281	0.976
YQE_02427	YQE_01370	0.976
YQE_12326	YQE_12913	0.976
YQE_12340	YQE_02829	0.976
YQE_12393	YQE_03782	0.976
YQE_12420	YQE_01886	0.976
YQE_12420	YQE_12837	0.976
YQE_12426	YQE_11137	0.976
YQE_03181	YQE_05322	0.976
YQE_08722	YQE_11880	0.976
YQE_08725	YQE_09610	0.976
YQE_08813	YQE_07678	0.976
YQE_08824	YQE_04217	0.976
YQE_08824	YQE_10054	0.976
YQE_00547	YQE_05119	0.976
YQE_09736	YQE_09737	0.976
YQE_11443	YQE_00569	0.976
YQE_11450	YQE_09977	0.976
YQE_03756	YQE_07678	0.976
YQE_03756	YQE_08687	0.976
YQE_00205	YQE_06873	0.976
YQE_03603	YQE_00354	0.976
YQE_01014	YQE_01012	0.976
YQE_00134	YQE_04026	0.976
YQE_00134	YQE_01020	0.976
YQE_00134	YQE_03003	0.976
YQE_00103	YQE_06276	0.976
YQE_04917	YQE_01487	0.976
YQE_04917	YQE_00343	0.976
YQE_04918	YQE_04220	0.976
YQE_04918	YQE_03969	0.976
YQE_04918	YQE_10577	0.976
YQE_04918	YQE_02781	0.976
YQE_04919	YQE_07678	0.976
YQE_04919	YQE_11100	0.976
YQE_04919	YQE_02781	0.976
YQE_01487	YQE_10078	0.976
YQE_01487	YQE_02458	0.976
YQE_09636	YQE_10960	0.976
YQE_06630	YQE_09007	0.976
YQE_06652	YQE_09056	0.976
YQE_06692	YQE_12056	0.976
YQE_06694	YQE_07852	0.976
YQE_06704	YQE_06508	0.976
YQE_06715	YQE_10578	0.976
YQE_06736	YQE_00354	0.976
YQE_10919	YQE_04116	0.976
YQE_10920	YQE_09990	0.976
YQE_11637	YQE_12893	0.976
YQE_07996	YQE_00283	0.976
YQE_08046	YQE_07689	0.976
YQE_00684	YQE_00367	0.976
YQE_00684	YQE_08443	0.976
YQE_06874	YQE_00893	0.976
YQE_08426	YQE_02520	0.976
YQE_07456	YQE_11501	0.976
YQE_00366	YQE_04116	0.976
YQE_00367	YQE_09821	0.976
YQE_08304	YQE_08305	0.976
YQE_08963	YQE_03565	0.976
YQE_01570	YQE_01819	0.976
YQE_11300	YQE_09131	0.976
YQE_01403	YQE_01719	0.976
YQE_00809	YQE_02826	0.976
YQE_10520	YQE_05297	0.976
YQE_04217	YQE_01328	0.976
YQE_04217	YQE_01290	0.976
YQE_04220	YQE_10078	0.976
YQE_07157	YQE_02458	0.976
YQE_03968	YQE_04593	0.976
YQE_03969	YQE_10577	0.976
YQE_03969	YQE_02458	0.976
YQE_04026	YQE_00569	0.976
YQE_09472	YQE_04856	0.976
YQE_09472	YQE_01289	0.976
YQE_01329	YQE_05632	0.976
YQE_02938	YQE_09315	0.976
YQE_02684	YQE_08839	0.976
YQE_02699	YQE_03750	0.976
YQE_00395	YQE_01502	0.976
YQE_00395	YQE_02876	0.976
YQE_11209	YQE_11210	0.976
YQE_11224	YQE_05599	0.976
YQE_05782	YQE_10569	0.976
YQE_05801	YQE_03281	0.976
YQE_02828	YQE_01719	0.976
YQE_04615	YQE_05359	0.976
YQE_01012	YQE_01010	0.976
YQE_00589	YQE_00590	0.976
YQE_00716	YQE_06116	0.976
YQE_05169	YQE_10249	0.976
YQE_05169	YQE_10054	0.976
YQE_05169	YQE_08161	0.976
YQE_05173	YQE_12557	0.976
YQE_05173	YQE_04856	0.976
YQE_05173	YQE_08443	0.976
YQE_05173	YQE_02781	0.976
YQE_05175	YQE_00283	0.976
YQE_05175	YQE_02876	0.976
YQE_05175	YQE_01289	0.976
YQE_05176	YQE_10577	0.976
YQE_05176	YQE_09357	0.976
YQE_00569	YQE_01020	0.976
YQE_04441	YQE_08687	0.976
YQE_04751	YQE_10078	0.976
YQE_09935	YQE_07330	0.976
YQE_05880	YQE_07678	0.976
YQE_05880	YQE_07105	0.976
YQE_12557	YQE_04856	0.976
YQE_04856	YQE_01290	0.976
YQE_03447	YQE_09276	0.976
YQE_00474	YQE_01992	0.976
YQE_01328	YQE_06354	0.976
YQE_01328	YQE_02440	0.976
YQE_11884	YQE_01840	0.976
YQE_03633	YQE_10577	0.976
YQE_07795	YQE_07796	0.976
YQE_05116	YQE_04995	0.976
YQE_00816	YQE_00416	0.976
YQE_03280	YQE_02925	0.976
YQE_03281	YQE_08443	0.976
YQE_03281	YQE_12056	0.976
YQE_03297	YQE_03781	0.976
YQE_04553	YQE_05286	0.976
YQE_10566	YQE_09914	0.976
YQE_10577	YQE_04593	0.976
YQE_10577	YQE_00641	0.976
YQE_10577	YQE_00343	0.976
YQE_10601	YQE_09276	0.976
YQE_07723	YQE_08443	0.976
YQE_07723	YQE_09821	0.976
YQE_07723	YQE_08162	0.976
YQE_06817	YQE_00139	0.976
YQE_10454	YQE_04424	0.976
YQE_10484	YQE_06192	0.976
